Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 069 FREDERICK COUNTY,0605,605 - SULPHUR SPRING,327,11,338,2,,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0101,101 - GLEN LYN,185,9,194,,,,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0102,102 - RICH CREEK,853,45,898,2,,,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0103,103 - NARROWS,"2,427",80,"2,507",11,1,1,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0201,201 - PEARISBURG,"3,134",100,"3,234",11,,4,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0202,202 - STAFFORDSVILLE,514,12,526,3,,,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0203,203 - WHITE GATE,281,8,289,,,,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0301,301 - EGGLESTON,891,25,916,5,,2,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0302,302 - PEMBROKE,"2,296",65,"2,361",13,1,1,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 071 GILES COUNTY,0303,303 - NEWPORT,"1,130",41,"1,171",7,1,,9,"11,711",385,"12,096",52,3,8,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"2,160",75,"2,235",42,3,1,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,887",63,"1,950",23,2,1,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,621",62,"1,683",28,,,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,304",61,"2,365",39,8,2,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,423",145,"3,568",104,7,4,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"3,685",121,"3,806",84,5,1,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,457",91,"2,548",69,7,,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"3,178",148,"3,326",55,7,2,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,499",107,"2,606",56,4,1,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,561",137,"3,698",59,5,2,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,418",90,"2,508",58,2,2,11,"29,193","1,100","30,293",617,50,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0101,101 - FIFE,"1,710",85,"1,795",10,,1,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0102,102 - HADENSVILLE,"2,252",65,"2,317",25,2,,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0201,201 - THREE SQUARE,"1,901",61,"1,962",7,5,5,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0202,202 - SANDY HOOK,"1,963",40,"2,003",18,,1,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0301,301 - BEAVERDAM,"2,337",59,"2,396",17,10,1,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0302,302 - RANDOLPH,"1,581",37,"1,618",9,5,1,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0401,401 - SHALLOW WELL,"1,207",32,"1,239",6,6,,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0402,402 - CENTERVILLE,"3,295",157,"3,452",16,2,1,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0501,501 - MANAKIN,"2,360",61,"2,421",19,10,5,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 075 GOOCHLAND COUNTY,0502,502 - BLAIR,"2,192",74,"2,266",7,9,1,10,"20,798",671,"21,469",134,49,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0101,101 - BRIDLE CREEK,675,18,693,2,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0102,102 - FLATRIDGE,258,8,266,1,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0103,103 - GRANT,438,15,453,2,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0104,104 - MOUTH OF WILSON,300,16,316,,1,2,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0105,105 - MOUNT ROGERS,358,14,372,3,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0106,106 - RUGBY,326,6,332,1,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0107,107 - TROUTDALE,196,5,201,,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0108,108 - COMERS ROCK,242,7,249,2,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0202,202 - ELK CREEK,744,23,767,7,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0203,203 - INDEPENDENCE,"1,771",59,"1,830",6,2,1,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0301,301 - BAYWOOD,"1,136",44,"1,180",7,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0302,302 - FAIRVIEW,"1,570",54,"1,624",4,1,1,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0401,401 - FRIES,692,25,717,1,,1,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0402,402 - PROVIDENCE,"1,288",20,"1,308",3,1,2,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 077 GRAYSON COUNTY,0403,403 - OLDTOWN,613,23,636,4,,,15,"10,607",337,"10,944",43,5,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 079 GREENE COUNTY,0101,101 - DYKE,"1,295",25,"1,320",7,5,5,6,"14,473",456,"14,929",179,39,21,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 079 GREENE COUNTY,0102,102 - SWIFT RUN,"2,216",58,"2,274",22,3,1,6,"14,473",456,"14,929",179,39,21,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 079 GREENE COUNTY,0201,201 - RUCKERSVILLE,"3,496",146,"3,642",53,10,4,6,"14,473",456,"14,929",179,39,21,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 079 GREENE COUNTY,0301,301 - STANARDSVILLE,"3,459",84,"3,543",36,3,5,6,"14,473",456,"14,929",179,39,21,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 079 GREENE COUNTY,0302,302 - STANARDSVILLE TOWN,216,10,226,1,1,1,6,"14,473",456,"14,929",179,39,21,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 079 GREENE COUNTY,0401,401 - MIDWAY,"3,791",133,"3,924",60,17,5,6,"14,473",456,"14,929",179,39,21,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0101,101 - PRECINCT 1-A,672,15,687,7,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0102,102 - PRECINCT 1-B,271,10,281,3,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0103,103 - PRECINCT 1-C,541,19,560,6,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0201,201 - PRECINCT 2-A,773,35,808,9,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0202,202 - PRECINCT 2-B,833,22,855,2,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0302,302 - PRECINCT 3-A,"1,580",67,"1,647",9,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0401,401 - PRECINCT 4-A,419,13,432,7,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0402,402 - PRECINCT 4-B,779,31,810,9,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 081 GREENSVILLE COUNTY,0403,403 - PRECINCT 4-C,343,12,355,,,,9,"6,211",224,"6,435",52,,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0101,101 - CHILDREY,"1,064",20,"1,084",7,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0102,102 - LIBERTY,567,14,581,6,1,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0103,103 - REPUBLICAN GROVE,"1,274",40,"1,314",8,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0201,201 - CLAYS MILL,820,18,838,4,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0202,202 - CROSSROADS,742,19,761,5,2,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0203,203 - CLOVER,"1,233",31,"1,264",13,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0302,302 - MEADVILLE,539,13,552,6,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0304,304 - VERNON HILL,882,30,912,10,2,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0305,305 - SINAI,"1,879",48,"1,927",8,1,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0401,401 - COURTHOUSE,"1,484",90,"1,574",7,3,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0403,403 - CENTER,"1,639",38,"1,677",14,2,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0502,502 - DAN RIVER,"1,959",66,"2,025",14,5,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0503,503 - SCOTTSBURG,977,12,989,4,1,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0601,601 - BLACK WALNUT,"1,223",37,"1,260",13,1,1,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0603,603 - MT CARMEL,"1,625",44,"1,669",9,2,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0605,605 - UNION,524,11,535,4,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0701,701 - HYCO,"1,576",33,"1,609",17,1,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0702,702 - MIDWAY,"1,003",22,"1,025",2,3,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0703,703 - VIRGILINA,731,22,753,2,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 083 HALIFAX COUNTY,0801,801 - SOUTH BOSTON,"2,572",167,"2,739",21,,,20,"24,313",775,"25,088",174,24,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"2,123",88,"2,211",18,11,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0104,104 - SLIDING HILL,"2,248",86,"2,334",30,5,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0105,105 - BERKLEY,"2,224",104,"2,328",21,11,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0106,106 - KERSEY CREEK,"1,256",35,"1,291",12,2,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0108,108 - HONEY MEADOWS,"3,020",92,"3,112",22,13,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0201,201 - BEAVERDAM,"2,993",77,"3,070",36,3,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0202,202 - BLUNTS,"1,370",29,"1,399",14,4,4,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0203,203 - WILMINGTON PARISH,"2,724",69,"2,793",17,12,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0206,206 - COURTHOUSE,"2,332",51,"2,383",20,1,3,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0208,208 - OAK KNOLL,"2,044",43,"2,087",17,3,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0210,210 - OAK HILL,962,26,988,7,1,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0301,301 - CLAY,"2,432",50,"2,482",16,3,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0303,303 - SHADY GROVE,"2,626",86,"2,712",25,2,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0304,304 - ATLEE,"3,006",64,"3,070",31,9,3,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0305,305 - COOL SPRING,"2,545",71,"2,616",25,7,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0306,306 - RUTLAND,"2,050",68,"2,118",23,2,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0401,401 - BATTLEFIELD,"2,729",60,"2,789",19,3,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0403,403 - COLD HARBOR,"4,024",142,"4,166",34,3,5,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0404,404 - BLACK CREEK,"1,751",34,"1,785",10,9,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0405,405 - PEBBLE CREEK,"1,660",42,"1,702",9,4,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0407,407 - OLD CHURCH,"1,850",33,"1,883",21,2,3,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0502,502 - RURAL POINT,"2,985",72,"3,057",36,5,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0503,503 - NEWMAN,"2,302",90,"2,392",26,5,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0504,504 - STUDLEY,"1,651",37,"1,688",15,3,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0505,505 - TOTOPOTOMOY,670,16,686,7,2,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0506,506 - GEORGETOWN,"2,172",49,"2,221",36,3,3,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0507,507 - LAUREL MEADOW,"2,484",78,"2,562",26,1,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0601,601 - VILLAGE,"3,277",70,"3,347",37,8,2,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0602,602 - LEE DAVIS,"2,733",92,"2,825",22,3,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0603,603 - MECHANICSVILLE,"3,009",114,"3,123",23,1,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0604,604 - HANOVER GROVE,"2,761",81,"2,842",19,1,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0701,701 - FARRINGTON,"2,670",64,"2,734",20,4,3,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0702,702 - MONTPELIER,"2,832",66,"2,898",16,9,1,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 085 HANOVER COUNTY,0703,703 - ROCKVILLE,"2,491",57,"2,548",23,4,,36,"84,644","2,373","87,017",761,170,48,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
